,Irradiance,Real_Power_PV,Reactive_Power_Total,Real_Power_Total,Reactive_Power_PV,Apparent_PF,Load_PF,IrradianceProxy
2015-10-20 16:57:00,106.09,1626973.396833377,719238.4839282144,2151280.5321161915,-3458.64655959409,0.9825524676771739,0.9827164749898549,37.222199999999745
2015-10-20 16:58:00,106.09,1592462.4409428476,713379.858444341,2131710.661039364,-2770.2649566498485,0.9831423281276186,0.9832735534113455,36.80459999999975
2015-10-20 16:59:00,141.1,1565721.7579830147,712701.5980732767,2182421.5037018186,-2011.2170299549662,0.9821596101548261,0.9822568252849248,36.60239999999975
2015-10-20 17:00:00,141.1,1563313.7492494085,714414.7970315655,2218944.036516434,-1806.4503689368694,0.9814985523959406,0.9815865519369078,36.675999999999746
2015-10-20 17:01:00,141.1,1557734.7652662406,705302.3750408331,2114804.030328883,-1817.2186009527986,0.9842990924721404,0.984383604249057,36.776399999999754
2015-10-20 17:02:00,141.1,1536548.7960031305,688263.160530069,2043010.5210179938,-1360.2451092687397,0.9856440543039665,0.9857063206799561,36.45059999999975
2015-10-20 17:03:00,141.1,1513783.8512460245,661510.5100403839,1928635.9275042224,-397.2039487469847,0.9883660468252876,0.9883831842529016,35.80859999999975
2015-10-20 17:04:00,141.1,1503231.5236928565,625104.0556766359,1903304.5865193983,-559.9020136657782,0.987271839581899,0.9872973066637993,35.05699999999975
2015-10-20 17:05:00,331.74,1510597.73565378,585830.4140759071,1917915.7621048656,-661.6977873003144,0.987940680610538,0.9879698300625723,34.01379999999976
2015-10-20 17:06:00,331.74,1472817.6776650753,559250.208372464,1949262.9482057015,3.2731082404702647,0.9872762111405389,0.9872760628935058,32.86259999999976
2015-10-20 17:07:00,331.74,1441721.4551432333,549319.2874369086,2045043.0419762554,447.9256161697749,0.9867539361045972,0.9867336371940824,31.940599999999755
2015-10-20 17:08:00,331.74,1371821.590500052,549356.1274008504,2120390.8856583824,1952.074314571446,0.9861453122811717,0.9860550008509147,30.959599999999757
2015-10-20 17:09:00,331.74,1305695.7123878645,562976.5604827387,2224607.5629277686,3172.9710053516546,0.9845646262477541,0.9844117890314915,29.904599999999753
2015-10-20 17:10:00,334.28,1250800.4514088382,572808.5577326159,2173497.6100601396,3669.8719403991054,0.9873523399628417,0.9871861887694093,28.862199999999753
2015-10-20 17:11:00,334.28,1202918.0869811059,580163.6705063186,2280683.9201256433,4901.937631274004,0.9853319793548865,0.9850979810368891,27.791199999999755
2015-10-20 17:12:00,334.28,1155221.214548645,578374.0316134478,2322102.237132099,5700.975013272113,0.9871114296982858,0.9868545849310696,26.708399999999756
2015-10-20 17:13:00,334.28,1118802.351816551,578872.3379378706,2351609.615103814,5580.447783907479,0.987412614859482,0.9871634956760932,25.854399999999753
2015-10-20 17:14:00,334.28,1088294.63380725,574124.3238232153,2378965.646147933,6800.577184811707,0.9864777560993975,0.9861632360085913,25.183999999999752
2015-10-20 17:15:00,87.42,1059176.6204545498,575492.8598851544,2436887.43624378,7164.319680837076,0.98613807750499,0.985805567717708,24.474399999999754
2015-10-20 17:16:00,87.42,1040365.3269876814,581816.9137437149,2478892.108787013,7414.625261456023,0.9860210069067897,0.985677755348426,23.803799999999757
2015-10-20 17:17:00,87.42,1019144.6569526081,587665.4561841763,2502781.3252603426,7854.236831594679,0.98589336085688,0.9855283756212548,23.210599999999754
2015-10-20 17:18:00,87.42,994785.873164945,578285.3968293783,2396555.1812895695,8032.582238894966,0.9892712808913674,0.9889301039368691,22.646399999999755
2015-10-20 17:19:00,87.42,961431.1739918464,565084.9722411333,2462432.9958780073,8837.528457853143,0.9871019235326578,0.9866963353392798,22.016399999999756
2015-10-20 17:20:00,83.93,923386.9978565704,557981.3961100092,2530465.975362094,9480.839955996094,0.9852125393260353,0.9847527455684771,21.532999999999753
2015-10-20 17:21:00,83.93,876383.2158556698,548741.0025284878,2492992.0640538824,10626.80238341556,0.9886499337850144,0.988182314866834,21.212199999999747
2015-10-20 17:22:00,83.93,845600.3293169438,531674.1992939644,2475228.2307408564,11043.325392595596,0.9890918076287344,0.9886075979923814,20.82099999999975
2015-10-20 17:23:00,83.93,833029.5850284165,532185.5879441412,2522293.1442120033,11130.589211315806,0.9874332177188925,0.986917164258259,20.419399999999747
2015-10-20 17:24:00,83.93,823343.5432376198,533145.3019040923,2464798.9998186426,12135.152463968689,0.989214881243503,0.9886797558130038,20.05139999999975
2015-10-20 17:25:00,95.01,789690.584038524,523438.09842849575,2569522.1867845515,12684.037685713785,0.987694096260761,0.9871116450161633,19.70539999999975
2015-10-20 17:26:00,95.01,756422.7826448092,524470.2460192799,2648931.230957451,11752.809329880469,0.9858309424172302,0.9852630934180356,19.264799999999745
2015-10-20 17:27:00,95.01,715018.6821627415,537393.9115745971,2690689.0663931966,12828.064883729765,0.9853845400473453,0.9847553476460023,18.803399999999744
2015-10-20 17:28:00,95.01,678606.5002204108,544361.622534335,2689529.159861915,13017.500969001412,0.9876944359576625,0.9870981103419679,18.28779999999974
2015-10-20 17:29:00,95.01,644614.9325926254,550305.1674778771,2757374.931312926,13542.11526962934,0.9873988205207865,0.9867776127579445,17.80439999999974
2015-10-20 17:30:00,62.85,613051.4449469997,560499.6813124615,2841089.8257885464,14012.396106483222,0.9860791027263897,0.9854159976828173,17.060999999999744
2015-10-20 17:31:00,62.85,584078.2588142353,571020.3342477147,2873662.4820067612,14421.633346155704,0.9850437530260389,0.9843388812294552,16.221799999999742
2015-10-20 17:32:00,62.85,555980.439651147,565992.8017895961,2744357.3102052547,15692.31901448315,0.9896661652808384,0.9889881354303952,15.368199999999746
2015-10-20 17:33:00,62.85,527819.4802396715,551646.2159420194,2817040.944419683,16094.514784136089,0.9892529974095027,0.9885540328133052,14.476599999999745
2015-10-20 17:34:00,62.85,499961.14844015683,544344.540907615,2841642.1990288673,15213.273435950545,0.988886962568921,0.9882157398339199,13.426399999999745
2015-10-20 17:35:00,56.03,465724.9262175591,536319.0918156673,2910015.945932541,15771.740994292126,0.9881744665204846,0.9874651548281662,12.622399999999747
2015-10-20 17:36:00,56.03,433128.5372116405,526786.694001065,3004664.9991956945,15679.594836571268,0.9854842946000948,0.9847232415686815,11.924399999999746
2015-10-20 17:37:00,56.03,410687.5707848987,528899.6284317061,3002674.210685427,16153.90655799758,0.9869324330737809,0.9861797518285711,11.268599999999747
2015-10-20 17:38:00,56.03,384753.2800766563,540541.2135498386,2986194.8201621613,15783.763527757914,0.9877181091850497,0.9869946109538201,8.657399999999745
2015-10-20 17:39:00,56.03,358955.318428835,538478.4260649645,3049504.878683264,16672.97598922616,0.9918214126795791,0.9911961648616814,6.201199999999744
2015-10-20 17:40:00,47.55,329047.19928411744,526453.8784598287,3176548.5309034935,17057.529381644832,0.9892062110171342,0.9884978361682631,5.358999999999744
2015-10-20 17:41:00,47.55,306203.3751716071,516700.40561754483,3210251.0337355835,17570.423791685324,0.9887372233077578,0.9879949382595989,4.668599999999745
2015-10-20 17:42:00,47.55,286719.7193697585,510990.3460734522,3288714.167418803,17402.079355317255,0.9867472087045933,0.985967783791851,4.161399999999745
2015-10-20 17:43:00,47.55,266186.0237550578,516519.09344465006,3313340.406703583,17598.03530835519,0.9863060187686049,0.9855066272019164,5.701199999999744
2015-10-20 17:44:00,47.55,243586.7652627175,532890.927307967,3327123.5969910594,17747.82784024353,0.9874574915212613,0.986681325535788,7.244599999999745
2015-10-20 17:45:00,40.31,222902.6496706574,554154.3118583871,3347104.6083687344,17939.145231682065,0.9875054427869746,0.9867220245951628,7.100599999999746
2015-10-20 17:46:00,40.31,204107.86082068982,563546.3192787659,3323908.115455688,18669.90589743772,0.9883449733458677,0.9875455050973729,5.5497999999997445
2015-10-20 17:47:00,40.31,185641.0539237123,562110.792329636,3280026.276244824,17665.921677071616,0.9904972859027187,0.9897976054872936,4.721799999999744
2015-10-20 17:48:00,40.31,170030.30807766382,543561.7273854576,3351544.5505558434,18259.561709455986,0.9899425538107576,0.9892114748122187,4.101799999999745
2015-10-20 17:49:00,40.31,155189.3875351476,524685.4648484568,3365121.3737870622,18233.68909487602,0.989912499517559,0.9891811876128179,3.499199999999745
2015-10-20 17:50:00,31.94,142669.40281304956,510893.8459957866,3364752.6882946473,17652.773086443274,0.9901745462836841,0.9894729631738035,2.994799999999745
2015-10-20 17:51:00,31.94,131482.61464381838,497489.8257977712,3369508.431471923,18327.23564868711,0.9904279138161004,0.9897065829941997,2.994799999999745
2015-10-20 17:52:00,31.94,121753.20488723597,487139.94574753504,3340261.9591489704,18442.060237234262,0.9906487475609929,0.9899224861045202,2.205399999999745
2015-10-20 17:53:00,31.94,112437.7175585305,489044.013749458,3412673.380231466,18468.376459128907,0.9908697052111624,0.9901635989927479,1.7013999999997451
2015-10-20 17:54:00,31.94,103642.43835955781,487141.2748473832,3409080.201369119,18335.195597176807,0.9910730123272377,0.9903769688851052,1.2117999999997453
2015-10-20 17:55:00,24.37,94646.23003282488,485509.9966574705,3435190.0162671315,19279.95951017269,0.9901272052786443,0.989363036735775,0.8173999999997454
2015-10-20 17:56:00,24.37,85664.66029781733,492600.6135025696,3429109.3574594627,18307.733486904817,0.9886955818656579,0.9879199521912736,1.0957999999997454
2015-10-20 17:57:00,24.37,76789.88960069207,502727.3315568038,3488074.5403548023,18895.54101678286,0.9876634424172277,0.9868412760406919,1.2967999999997455
2015-10-20 17:58:00,24.37,69253.34303396857,512500.6556306816,3455062.5006765313,18286.39882544949,0.9891199581158974,0.9883610185759283,0.8773999999997454
2015-10-20 17:59:00,24.37,60780.27899614207,521712.59747754515,3431451.9896688107,18806.247948238437,0.9905473113849984,0.9898092523795571,0.4261999999997454
2015-10-20 18:00:00,16.96,53750.95116242228,512752.6240407718,3355445.194104148,18852.17745330599,0.9922370345022216,0.9915457653110467,-0.003800000000254622
2015-10-20 18:01:00,16.96,-2540.423730347029,491712.89109873853,3433259.3370341873,19771.557850860823,0.9920900743989364,0.9913626290259224,-0.2540000000002546
2015-10-20 18:02:00,16.96,-8908.157465932822,472477.2601444689,3422385.038238704,19769.147597980897,0.992009720390878,0.9912751310223972,-0.45500000000025465
2015-10-20 18:03:00,16.96,-8526.12540519227,454773.10816108534,3505334.593760529,19892.276175813895,0.991514440362021,0.990772487924783,-0.48320000000025465
2015-10-20 18:04:00,16.96,-8889.69018883759,441072.93197308475,3504027.612151117,19831.089771952706,0.9915300876902112,0.9907907434883064,-0.5184000000002547
2015-10-20 18:05:00,8.93,-8499.556137401149,445490.24406777,3494036.880030575,19957.054305092253,0.9915887439592392,0.9908449482035572,-0.5606000000002547
2015-10-20 18:06:00,8.93,-8494.438742659288,453019.3919701341,3518472.0192261916,19994.111799691935,0.9917054005114502,0.9909703268958955,-0.5888000000002547
2015-10-20 18:07:00,8.93,-8862.019934117694,453086.9731808465,3458427.915304483,19869.997548858293,0.9935338582043223,0.9928726940442857,-0.5852000000002547
2015-10-20 18:08:00,8.93,-8421.261434487442,449881.7832364315,3530336.5476307985,20038.646192400232,0.9913866096121848,0.9906392971080046,-0.6098000000002548
2015-10-20 18:09:00,8.93,-8841.094889934313,446742.2514949006,3486019.3894377835,19913.61436920068,0.9922326912151245,0.9915160650837446,-0.6522000000002548
2015-10-20 18:10:00,4.42,-8428.133446580006,443492.9099386062,3541772.904939699,20017.052030110084,0.9915256586929613,0.9907872926418145,-0.7510000000002547
2015-10-20 18:11:00,4.42,-8848.78584128003,442338.2694975845,3556945.1670942088,19865.922477042484,0.9911966522870135,0.9904539175161212,-0.8426000000002547
2015-10-20 18:12:00,4.42,-8438.10204223153,446551.1045049457,3495926.1899432894,20041.466509966387,0.9932962574375336,0.9926253366336425,-0.8462000000002547
2015-10-20 18:13:00,4.42,-8633.181579365115,442370.3890093453,3535067.864384529,19948.26656383783,0.9925938868595392,0.9919019201053951,-0.7898000000002547
2015-10-20 18:14:00,4.42,-8628.900637224939,438638.8213650952,3514798.708454298,19967.249910102033,0.9931200723736359,0.9924471436969262,-0.7086000000002548
2015-10-20 18:15:00,4.42,-8659.541791662261,424508.3381772508,3472733.7221679483,19997.31829951568,0.9946003701509605,0.9939918939051388,-0.6134000000002547
2015-10-20 18:16:00,0.46,-8644.98800775654,407520.7552594028,3504544.6214399235,19935.484388627265,0.9938756672805156,0.9932378607615007,-0.6276000000002547
2015-10-20 18:17:00,0.0,-8664.087678545042,391312.05261646607,3535490.086136896,19974.879803070202,0.993550207873246,0.9929011476713819,-0.7368000000002548
2015-10-20 18:18:00,0.0,-8447.724266039037,390323.3920463831,3560201.838848211,20024.263437699592,0.9939220287916971,0.9932938913192809,-0.8460000000002547
2015-10-20 18:19:00,0.0,-8604.38111046952,387602.9480461478,3566337.268592771,19966.391821626545,0.993563153329829,0.9929207515955746,-0.8460000000002547
2015-10-20 18:20:00,0.0,-8608.932900986474,395224.9080695681,3603914.2912798766,19975.397259651654,0.9927523916550532,0.9920799142474807,-0.8460000000002547
2015-10-20 18:21:00,0.0,-8595.179651101455,403061.12306540576,3571797.79691815,19986.189305832413,0.9935782985877173,0.9929369698140782,-0.7366000000002547
2015-10-20 18:22:00,0.0,-8603.961252610155,412404.34896035405,3656396.9105370757,19954.588573404864,0.9922732657725604,0.9915910885505228,-0.6238000000002547
2015-10-20 18:23:00,0.0,-8570.051704471432,422904.2740679678,3673943.4757934595,20009.078380577994,0.9923506657198775,0.9916731573985911,-0.43700000000025474
2015-10-20 18:24:00,0.0,-8636.373487358152,433486.10143400985,3691219.3803104004,19938.268886652073,0.9920758645221998,0.9913927549876178,-0.35940000000025474
2015-10-20 18:25:00,0.0,-8413.146721505494,442505.10667945596,3650189.278128772,20026.642275971557,0.9936105891896984,0.9929836085023712,-0.27820000000025474
2015-10-20 18:26:00,0.0,-8821.783661615886,442781.29438891675,3631864.4612869574,19877.25418204853,0.9935511897437191,0.9929229567560525,-0.20060000000025474
2015-10-20 18:27:00,0.0,-8439.1525894291,436268.03858805954,3617019.368878048,20022.355269855845,0.9947767570642929,0.9942016395077741,-0.12300000000025475
2015-10-20 18:28:00,0.0,-8803.906600919145,418448.2482243998,3575054.5449817637,19923.701870668992,0.994955132585712,0.9943854257121646,-0.12300000000025475
2015-10-20 18:29:00,0.0,-8430.03140961801,395351.8433400654,3531310.989178138,20029.708535405087,0.9961802223210252,0.9956719457027469,-0.12300000000025475
2015-10-20 18:30:00,0.0,-8625.820608073387,367482.6818707424,3528954.246842107,19964.550718116072,0.9959859299927593,0.9954668843487592,-0.12300000000025475
2015-10-20 18:31:00,0.0,-8428.466726558796,347805.4533336299,3517794.4222094878,20044.920599578323,0.9957580190254608,0.9952212469067432,-0.12300000000025475
2015-10-20 18:32:00,0.0,-8634.112347874714,336600.5481624269,3527337.8225179603,19973.616239555162,0.9954958836097051,0.9949471293511926,-0.12300000000025475
2015-10-20 18:33:00,0.0,-8573.802708296575,338277.82737961016,3674098.1624657046,20003.699683680064,0.9925951437251614,0.9919281441371066,-0.12300000000025475
2015-10-20 18:34:00,0.0,-8585.257674180819,357223.4785924366,3642514.330523255,19982.43547051103,0.9935117492664708,0.9928802328138393,-0.12300000000025475
2015-10-20 18:35:00,0.0,-8580.521230516671,375493.9967886502,3682304.380985815,19964.47875139074,0.993156082657334,0.9925161856790466,-0.12300000000025475
2015-10-20 18:36:00,0.0,-8415.50584196108,394891.6936039485,3571326.995960761,20022.461562676504,0.994362596628174,0.9937584487062612,-0.11960000000025475
2015-10-20 18:37:00,0.0,-8443.390868427992,399309.50272728805,3594470.1399995144,20030.63982802667,0.9952155478179973,0.9946600972504859,-0.11960000000025475
2015-10-20 18:38:00,0.0,-8406.318009944622,393658.21780311776,3601132.5521399532,20040.399882290832,0.9953918076534215,0.9948469439753779,-0.11620000000025474
2015-10-20 18:39:00,0.0,-8560.2027567298,378586.52516229637,3585588.5432012584,20058.809330478594,0.9957045231351531,0.9951746736957848,-0.11620000000025474
2015-10-20 18:40:00,0.0,-8600.341598705701,362390.1738224321,3593469.1460092915,20048.337302901586,0.9953757045781897,0.9948284858361216,-0.11620000000025474
